Order_ID,Order_Date,Year,Month,Quarter,Product_Name,Category,Region,Customer_Type,Payment_Method,Quantity,Unit_Price,Total_Sales
1205,07-10-2024,2024,October,4,Mobile Case,Other,Pune,New,UPI,3,973,2919
1206,06-04-2022,2022,April,2,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1206,20-12-2022,2022,December,4,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1206,22-08-2024,2024,August,3,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1206,31-08-2023,2023,August,3,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1207,10-05-2023,2023,May,2,Book,Books,Mumbai,Returning,Card,3,197,591
1208,20-08-2022,2022,August,3,Backpack,Fashion,Chennai,Returning,UPI,4,1862,7448
1208,19-04-2022,2022,April,2,Backpack,Fashion,Chennai,Returning,UPI,4,1862,7448
1209,18-01-2022,2022,January,1,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,15-06-2024,2024,June,2,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,02-04-2023,2023,April,2,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,08-09-2023,2023,September,3,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,03-09-2024,2024,September,3,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1210,01-09-2023,2023,September,3,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,11-03-2022,2022,March,1,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,23-06-2022,2022,June,2,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,20-05-2022,2022,May,2,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,05-12-2022,2022,December,4,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1211,11-05-2023,2023,May,2,Laptop,Electronics,Pune,Premimum,COD,1,55970,55970
1211,04-06-2023,2023,June,2,Laptop,Electronics,Pune,Premimum,COD,1,55970,55970
1212,17-02-2024,2024,February,1,Headphones,Electronics,Hyderabad,Returning,COD,2,2129,4258
1212,14-08-2022,2022,August,3,Headphones,Electronics,Hyderabad,Returning,COD,2,2129,4258
1212,19-10-2023,2023,October,4,Headphones,Electronics,Hyderabad,Returning,COD,2,2129,4258
1213,16-02-2022,2022,February,1,Shoes,Fashion,Pune,Premimum,UPI,3,2280,6840
1214,21-03-2023,2023,March,1,Watch,Other,Delhi,Premimum,Card,1,2260,2260
1214,15-05-2022,2022,May,2,Watch,Other,Delhi,Premimum,Card,1,2260,2260
1215,05-08-2023,2023,August,3,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1215,22-05-2023,2023,May,2,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1215,20-11-2022,2022,November,4,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1215,28-07-2022,2022,July,3,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1216,06-02-2023,2023,February,1,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,26-08-2022,2022,August,3,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,09-12-2022,2022,December,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,16-06-2022,2022,June,2,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,16-03-2024,2024,March,1,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,04-10-2022,2022,October,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,31-10-2023,2023,October,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,04-10-2023,2023,October,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1217,23-04-2022,2022,April,2,Book,Books,Chennai,New,COD,2,685,1370
1217,24-01-2023,2023,January,1,Book,Books,Chennai,New,COD,2,685,1370
1218,12-08-2024,2024,August,3,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1218,23-04-2023,2023,April,2,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1218,09-11-2023,2023,November,4,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1218,03-12-2022,2022,December,4,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1219,09-06-2022,2022,June,2,Smartwatch,Electronics,Pune,Premimum,Card,1,4031,4031
1219,03-09-2022,2022,September,3,Smartwatch,Electronics,Pune,Premimum,Card,1,4031,4031
1219,05-02-2023,2023,February,1,Smartwatch,Electronics,Pune,Premimum,Card,1,4031,4031
1220,01-11-2022,2022,November,4,Water Bottle,Other,Bangalore,Premimum,Card,2,140,280
1220,11-05-2022,2022,May,2,Water Bottle,Other,Bangalore,Premimum,Card,2,140,280
1221,16-02-2022,2022,February,1,Laptop,Electronics,Hyderabad,Returning,COD,2,54557,109114
1221,18-03-2022,2022,March,1,Laptop,Electronics,Hyderabad,Returning,COD,2,54557,109114
1222,01-05-2023,2023,May,2,Headphones,Electronics,Bangalore,Premimum,Card,2,1892,3784
1222,26-02-2022,2022,February,1,Headphones,Electronics,Bangalore,Premimum,Card,2,1892,3784
1223,08-01-2022,2022,January,1,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1223,02-03-2023,2023,March,1,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1223,06-05-2022,2022,May,2,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1223,01-01-2023,2023,January,1,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1224,20-08-2023,2023,August,3,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,02-11-2022,2022,November,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,22-12-2024,2024,December,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,08-12-2023,2023,December,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,04-11-2022,2022,November,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,29-03-2022,2022,March,1,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,23-02-2023,2023,February,1,Watch,Other,Delhi,Returning,COD,5,10225,51125
1225,04-07-2023,2023,July,3,Mobile Case,Other,Mumbai,New,UPI,2,899,1798
1225,01-07-2023,2023,July,3,Mobile Case,Other,Mumbai,New,UPI,2,899,1798
1225,02-05-2024,2024,May,2,Mobile Case,Other,Mumbai,New,UPI,2,899,1798
1227,05-05-2022,2022,May,2,Book,Books,Bangalore,Returning,COD,3,736,2208
1227,15-10-2023,2023,October,4,Book,Books,Bangalore,Returning,COD,3,736,2208
1227,25-09-2022,2022,September,3,Book,Books,Bangalore,Returning,COD,3,736,2208
1228,13-11-2023,2023,November,4,Backpack,Fashion,Delhi,Premimum,COD,4,1504,6016
1228,14-07-2024,2024,July,3,Backpack,Fashion,Delhi,Premimum,COD,4,1504,6016
1229,23-04-2023,2023,April,2,Smartwatch,Electronics,Pune,Premimum,Card,2,7086,14172
1229,29-01-2022,2022,January,1,Smartwatch,Electronics,Pune,Premimum,Card,2,7086,14172
1230,30-11-2023,2023,November,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,29-03-2023,2023,March,1,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,22-02-2022,2022,February,1,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,06-12-2023,2023,December,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,20-05-2023,2023,May,2,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,21-08-2024,2024,August,3,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,03-05-2023,2023,May,2,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,21-12-2023,2023,December,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,18-12-2022,2022,December,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1231,19-06-2023,2023,June,2,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,19-01-2022,2022,January,1,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,03-12-2023,2023,December,4,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,30-06-2023,2023,June,2,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,05-10-2023,2023,October,4,Laptop,Electronics,Pune,New,COD,1,67161,67161
1232,14-02-2023,2023,February,1,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1232,24-12-2023,2023,December,4,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1232,17-12-2023,2023,December,4,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1232,20-07-2022,2022,July,3,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1233,26-09-2024,2024,September,3,Shoes,Fashion,Delhi,Premimum,Card,2,1961,3922
1233,06-01-2023,2023,January,1,Shoes,Fashion,Delhi,Premimum,Card,2,1961,3922
1234,16-06-2022,2022,June,2,Watch,Other,Hyderabad,New,Card,3,3843,11529
1234,03-01-2022,2022,January,1,Watch,Other,Hyderabad,New,Card,3,3843,11529
1235,03-02-2022,2022,February,1,Mobile Case,Other,Mumbai,Premimum,COD,2,515,1030
1235,01-08-2023,2023,August,3,Mobile Case,Other,Mumbai,Premimum,COD,2,515,1030
1235,15-08-2023,2023,August,3,Mobile Case,Other,Mumbai,Premimum,COD,2,515,1030
1236,19-01-2024,2024,January,1,Tablet,Electronics,Hyderabad,New,COD,2,18773,37546
1236,04-03-2024,2024,March,1,Tablet,Electronics,Hyderabad,New,COD,2,18773,37546
1236,11-09-2024,2024,September,3,Tablet,Electronics,Hyderabad,New,COD,2,18773,37546
1238,29-07-2024,2024,July,3,Backpack,Fashion,Mumbai,Returning,Card,2,996,1992
1239,23-07-2022,2022,July,3,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,24-08-2022,2022,August,3,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,07-12-2023,2023,December,4,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,14-12-2023,2023,December,4,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,21-12-2024,2024,December,4,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,12-02-2023,2023,February,1,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1240,05-06-2023,2023,June,2,Water Bottle,Other,Delhi,Returning,Card,3,241,723
1240,24-02-2023,2023,February,1,Water Bottle,Other,Delhi,Returning,Card,3,241,723
1240,04-12-2024,2024,December,4,Water Bottle,Other,Delhi,Returning,Card,3,241,723
1241,17-02-2024,2024,February,1,Laptop,Electronics,Pune,New,UPI,1,51561,51561
1241,24-07-2023,2023,July,3,Laptop,Electronics,Pune,New,UPI,1,51561,51561
1243,13-04-2023,2023,April,2,Shoes,Fashion,Hyderabad,Premimum,UPI,2,1792,3584
1243,14-12-2023,2023,December,4,Shoes,Fashion,Hyderabad,Premimum,UPI,2,1792,3584
1244,13-02-2022,2022,February,1,Watch,Other,Hyderabad,Premimum,UPI,1,17414,17414
1244,03-05-2023,2023,May,2,Watch,Other,Hyderabad,Premimum,UPI,1,17414,17414
1245,08-04-2022,2022,April,2,Mobile Case,Other,Mumbai,New,COD,5,417,2085
1246,11-08-2022,2022,August,3,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1246,26-03-2023,2023,March,1,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1246,27-12-2024,2024,December,4,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1246,26-03-2023,2023,March,1,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1247,20-04-2024,2024,April,2,Book,Books,Mumbai,Returning,COD,2,750,1500
1247,16-04-2024,2024,April,2,Book,Books,Mumbai,Returning,COD,2,750,1500
1247,10-11-2023,2023,November,4,Book,Books,Mumbai,Returning,COD,2,750,1500
1248,17-10-2023,2023,October,4,Backpack,Fashion,Mumbai,Premimum,COD,3,1702,5106
1248,02-06-2023,2023,June,2,Backpack,Fashion,Mumbai,Premimum,COD,3,1702,5106
1248,02-11-2024,2024,November,4,Backpack,Fashion,Mumbai,Premimum,COD,3,1702,5106
1249,01-05-2023,2023,May,2,Smartwatch,Electronics,Delhi,New,Card,1,10698,10698
1250,10-02-2022,2022,February,1,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1250,02-05-2023,2023,May,2,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1250,26-05-2022,2022,May,2,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1250,23-02-2022,2022,February,1,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1251,04-01-2022,2022,January,1,Laptop,Electronics,Pune,New,COD,2,57310,114620
1251,16-05-2023,2023,May,2,Laptop,Electronics,Pune,New,COD,2,57310,114620
1251,01-09-2023,2023,September,3,Laptop,Electronics,Pune,New,COD,2,57310,114620
1251,20-06-2023,2023,June,2,Laptop,Electronics,Pune,New,COD,2,57310,114620
1252,29-02-2024,2024,February,1,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,28-11-2024,2024,November,4,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,17-05-2024,2024,May,2,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,05-06-2023,2023,June,2,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,15-02-2022,2022,February,1,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1254,25-11-2023,2023,November,4,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,13-11-2022,2022,November,4,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,20-06-2022,2022,June,2,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,05-04-2022,2022,April,2,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,18-11-2022,2022,November,4,Watch,Other,Pune,Returning,COD,2,11560,23120
1255,04-03-2024,2024,March,1,Mobile Case,Other,Pune,New,UPI,3,457,1371
1255,26-07-2023,2023,July,3,Mobile Case,Other,Pune,New,UPI,3,457,1371
1255,26-01-2024,2024,January,1,Mobile Case,Other,Pune,New,UPI,3,457,1371
1256,28-08-2023,2023,August,3,Tablet,Electronics,Mumbai,New,Card,2,22337,44674
1256,19-10-2022,2022,October,4,Tablet,Electronics,Mumbai,New,Card,2,22337,44674
1256,23-04-2024,2024,April,2,Tablet,Electronics,Mumbai,New,Card,2,22337,44674
1257,19-09-2023,2023,September,3,Book,Books,Mumbai,Returning,COD,5,379,1895
1257,14-08-2022,2022,August,3,Book,Books,Mumbai,Returning,COD,5,379,1895
1257,22-03-2023,2023,March,1,Book,Books,Mumbai,Returning,COD,5,379,1895
1259,18-09-2022,2022,September,3,Smartwatch,Electronics,Hyderabad,New,UPI,2,13263,26526
1259,10-03-2023,2023,March,1,Smartwatch,Electronics,Hyderabad,New,UPI,2,13263,26526
1260,12-05-2022,2022,May,2,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1260,22-12-2023,2023,December,4,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1260,19-04-2023,2023,April,2,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1260,31-10-2022,2022,October,4,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1261,20-06-2024,2024,June,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,03-06-2024,2024,June,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,04-06-2023,2023,June,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,04-04-2022,2022,April,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,29-06-2023,2023,June,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1262,22-10-2022,2022,October,4,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,09-02-2024,2024,February,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,31-07-2022,2022,July,3,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,15-12-2023,2023,December,4,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,14-11-2022,2022,November,4,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1263,04-01-2022,2022,January,1,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1263,06-07-2024,2024,July,3,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1263,10-01-2023,2023,January,1,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1263,26-02-2024,2024,February,1,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1264,10-10-2024,2024,October,4,Watch,Other,Bangalore,Returning,UPI,5,4354,21770
1264,18-04-2022,2022,April,2,Watch,Other,Bangalore,Returning,UPI,5,4354,21770
1264,25-08-2024,2024,August,3,Watch,Other,Bangalore,Returning,UPI,5,4354,21770
1265,04-11-2022,2022,November,4,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1265,10-08-2022,2022,August,3,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1265,11-03-2022,2022,March,1,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1265,18-12-2024,2024,December,4,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1266,12-10-2024,2024,October,4,Tablet,Electronics,Mumbai,Returning,COD,1,28657,28657
1266,19-12-2022,2022,December,4,Tablet,Electronics,Mumbai,Returning,COD,1,28657,28657
1267,11-12-2024,2024,December,4,Book,Books,Delhi,Premimum,COD,1,394,394
1267,06-08-2023,2023,August,3,Book,Books,Delhi,Premimum,COD,1,394,394
1267,24-01-2022,2022,January,1,Book,Books,Delhi,Premimum,COD,1,394,394
1268,18-05-2024,2024,May,2,Backpack,Fashion,Hyderabad,Premimum,UPI,3,1554,4662
1268,10-02-2023,2023,February,1,Backpack,Fashion,Hyderabad,Premimum,UPI,3,1554,4662
1268,31-10-2023,2023,October,4,Backpack,Fashion,Hyderabad,Premimum,UPI,3,1554,4662
1269,26-06-2024,2024,June,2,Smartwatch,Electronics,Bangalore,Returning,UPI,1,4066,4066
1269,26-02-2022,2022,February,1,Smartwatch,Electronics,Bangalore,Returning,UPI,1,4066,4066
1269,13-04-2023,2023,April,2,Smartwatch,Electronics,Bangalore,Returning,UPI,1,4066,4066
1270,17-12-2022,2022,December,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,12-05-2023,2023,May,2,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,18-09-2023,2023,September,3,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,11-12-2022,2022,December,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,26-10-2023,2023,October,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,01-10-2023,2023,October,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1271,01-06-2023,2023,June,2,Laptop,Electronics,Bangalore,Returning,Card,1,40792,40792
1272,01-02-2022,2022,February,1,Headphones,Electronics,Delhi,New,Card,2,3380,6760
1272,28-12-2024,2024,December,4,Headphones,Electronics,Delhi,New,Card,2,3380,6760
1273,26-05-2022,2022,May,2,Shoes,Fashion,Hyderabad,Premimum,Card,2,1061,2122
1273,09-04-2023,2023,April,2,Shoes,Fashion,Hyderabad,Premimum,Card,2,1061,2122
1274,25-01-2023,2023,January,1,Watch,Other,Hyderabad,Returning,UPI,5,9610,48050
1275,09-03-2023,2023,March,1,Mobile Case,Other,Delhi,Returning,UPI,1,901,901
1275,20-05-2022,2022,May,2,Mobile Case,Other,Delhi,Returning,UPI,1,901,901
1275,11-06-2022,2022,June,2,Mobile Case,Other,Delhi,Returning,UPI,1,901,901
1276,24-06-2022,2022,June,2,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,02-08-2022,2022,August,3,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,21-09-2023,2023,September,3,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,20-12-2023,2023,December,4,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,07-08-2022,2022,August,3,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,15-10-2022,2022,October,4,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1277,02-01-2024,2024,January,1,Book,Books,Delhi,Premimum,Card,1,129,129
1277,10-07-2022,2022,July,3,Book,Books,Delhi,Premimum,Card,1,129,129
1277,20-01-2023,2023,January,1,Book,Books,Delhi,Premimum,Card,1,129,129
1278,21-09-2023,2023,September,3,Backpack,Fashion,Hyderabad,Premimum,UPI,1,828,828
1278,18-11-2022,2022,November,4,Backpack,Fashion,Hyderabad,Premimum,UPI,1,828,828
1279,09-01-2023,2023,January,1,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1279,03-07-2024,2024,July,3,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1279,11-11-2023,2023,November,4,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1279,15-07-2023,2023,July,3,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1280,29-06-2023,2023,June,2,Water Bottle,Other,Pune,New,Card,4,677,2708
1280,10-08-2023,2023,August,3,Water Bottle,Other,Pune,New,Card,4,677,2708
1280,10-02-2024,2024,February,1,Water Bottle,Other,Pune,New,Card,4,677,2708
1281,26-11-2024,2024,November,4,Laptop,Electronics,Hyderabad,Returning,Card,1,47291,47291
1281,16-06-2024,2024,June,2,Laptop,Electronics,Hyderabad,Returning,Card,1,47291,47291
1281,01-03-2022,2022,March,1,Laptop,Electronics,Hyderabad,Returning,Card,1,47291,47291
1282,02-12-2023,2023,December,4,Headphones,Electronics,Pune,Returning,Card,3,2127,6381
1282,15-10-2023,2023,October,4,Headphones,Electronics,Pune,Returning,Card,3,2127,6381
1282,17-01-2024,2024,January,1,Headphones,Electronics,Pune,Returning,Card,3,2127,6381
1283,10-06-2023,2023,June,2,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,24-11-2023,2023,November,4,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,30-07-2024,2024,July,3,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,03-11-2023,2023,November,4,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,22-12-2024,2024,December,4,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1284,04-08-2024,2024,August,3,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1284,20-10-2023,2023,October,4,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1284,08-10-2024,2024,October,4,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1284,19-05-2023,2023,May,2,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1286,16-02-2022,2022,February,1,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1286,10-04-2024,2024,April,2,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1286,11-04-2023,2023,April,2,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1286,30-12-2023,2023,December,4,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1287,04-01-2023,2023,January,1,Book,Books,Chennai,Premimum,Card,3,295,885
1287,04-06-2023,2023,June,2,Book,Books,Chennai,Premimum,Card,3,295,885
1287,07-04-2023,2023,April,2,Book,Books,Chennai,Premimum,Card,3,295,885
1287,13-12-2024,2024,December,4,Book,Books,Chennai,Premimum,Card,3,295,885
1287,31-10-2023,2023,October,4,Book,Books,Chennai,Premimum,Card,3,295,885
1288,20-12-2024,2024,December,4,Backpack,Fashion,Mumbai,Premimum,UPI,2,1486,2972
1289,23-11-2023,2023,November,4,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1289,20-05-2023,2023,May,2,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1289,27-03-2022,2022,March,1,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1289,26-08-2022,2022,August,3,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1290,07-03-2022,2022,March,1,Water Bottle,Other,Pune,New,UPI,3,740,2220
1290,09-02-2023,2023,February,1,Water Bottle,Other,Pune,New,UPI,3,740,2220
1290,20-09-2023,2023,September,3,Water Bottle,Other,Pune,New,UPI,3,740,2220
1291,10-09-2024,2024,September,3,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1291,02-01-2024,2024,January,1,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1291,17-05-2024,2024,May,2,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1291,02-07-2024,2024,July,3,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1292,16-01-2023,2023,January,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,25-05-2023,2023,May,2,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,03-02-2024,2024,February,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,09-04-2022,2022,April,2,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,06-05-2023,2023,May,2,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,05-02-2022,2022,February,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1293,16-11-2023,2023,November,4,Shoes,Fashion,Mumbai,Premimum,UPI,3,4486,13458
1293,25-03-2022,2022,March,1,Shoes,Fashion,Mumbai,Premimum,UPI,3,4486,13458
1294,22-11-2022,2022,November,4,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1294,03-09-2022,2022,September,3,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1294,18-03-2023,2023,March,1,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1294,06-08-2022,2022,August,3,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1296,30-09-2022,2022,September,3,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1296,26-12-2023,2023,December,4,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1296,13-07-2022,2022,July,3,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1296,08-05-2024,2024,May,2,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1297,20-12-2023,2023,December,4,Book,Books,Bangalore,Returning,COD,1,925,925
1298,21-12-2022,2022,December,4,Backpack,Fashion,Mumbai,New,COD,4,899,3596
1299,30-05-2023,2023,May,2,Smartwatch,Electronics,Hyderabad,New,Card,2,11888,23776
1299,02-06-2022,2022,June,2,Smartwatch,Electronics,Hyderabad,New,Card,2,11888,23776
1299,26-05-2023,2023,May,2,Smartwatch,Electronics,Hyderabad,New,Card,2,11888,23776
1301,04-03-2022,2022,March,1,Laptop,Electronics,Delhi,New,COD,1,57645,57645
1302,16-06-2023,2023,June,2,Headphones,Electronics,Delhi,Premimum,Card,2,3967,7934
1302,16-05-2023,2023,May,2,Headphones,Electronics,Delhi,Premimum,Card,2,3967,7934
1303,28-11-2022,2022,November,4,Shoes,Fashion,Delhi,Premimum,UPI,1,4593,4593
1303,15-08-2022,2022,August,3,Shoes,Fashion,Delhi,Premimum,UPI,1,4593,4593
1304,09-04-2022,2022,April,2,Watch,Other,Delhi,New,COD,4,5728,22912
1304,12-12-2022,2022,December,4,Watch,Other,Delhi,New,COD,4,5728,22912
1304,26-11-2023,2023,November,4,Watch,Other,Delhi,New,COD,4,5728,22912
1304,12-04-2023,2023,April,2,Watch,Other,Delhi,New,COD,4,5728,22912
1305,25-05-2023,2023,May,2,Mobile Case,Other,Mumbai,New,COD,2,498,996
1305,16-11-2023,2023,November,4,Mobile Case,Other,Mumbai,New,COD,2,498,996
1305,05-01-2023,2023,January,1,Mobile Case,Other,Mumbai,New,COD,2,498,996
